SMILES	prop_1	prop_2	prop_3	prop_4
CC=C(F)C#CC	1.8781	0.36204	-2.317506273	5.7716
C=NNCC#N	3.6475	0.36681	-1.712373238	5.9105
OCCC(F)CO	1.8586	0.45864	-2.393174326	7.5485
FC(CC#C)C#C	1.3584	0.44227	-2.044354056	6.3185
Nc1ncoc1F	1.2166	0.34641	-1.67051568	5.5012
NNC(=N)ON=C	4.8563	0.3481	-1.849719787	5.8303
CC(N)CNN=C	2.7439	0.35827	-2.613526799	5.767
CCC(CF)C=O	2.7236	0.37686	-2.491392281	4.2142
C=C1CCCCO1	1.9654	0.39686	-2.725264252	6.6905
CC1(CO)CC1N	2.1294	0.3905	-2.717112806	6.5198
CC(=O)OCC=C	1.7835	0.42471	-2.431948126	6.0098
CC(CF)C=C	1.6731	0.42594	-2.315945131	7.506
FC(=C)C=CC=C	1.4115	0.31287	-2.338743506	5.0378
CCC1=CCCO1	0.7406	0.38849	-2.726205559	6.3964
OC1CC=NN=C1	4.8177	0.34948	-2.073527857	4.2883
CC1(F)CNN=C1	1.6545	0.36872	-2.168333932	5.7653
C=Cn1cccn1	2.0787	0.35226	-2.202284322	5.5818
COCC(C)C#N	3.9282	0.45707	-2.521067473	7.8576
OC1C=CCC1=C	1.6727	0.3903	-2.492424335	6.4841
CC12CC(N1)C=C2	1.6549	0.38635	-2.557435004	5.5149
CC(N)CCCN	0.1028	0.41968	-3.06662729	6.6785
FC1C=CNC1=O	4.5464	0.34688	-1.883188404	4.9141
CCC(=N)N(C)C	2.818	0.37548	-2.850936861	6.2402
O=C1OCON=C1	2.3998	0.34518	-1.666142502	4.3243
Cn1cc[nH]c1=O	3.7733	0.36782	-2.166048002	5.9927
NC1CC1CC=C	1.2105	0.39291	-2.796318193	6.7185
CC(C)C(N)C#C	1.6829	0.41833	-2.785813372	6.5671
CCC(CO)CF	1.3026	0.46141	-2.701979509	7.5822
NN=CNC(N)=N	3.1573	0.34111	-2.031669192	5.4521
Fc1cc[nH]c1F	3.3049	0.38653	-1.71857201	6.2722
N=CNC1CNC1	2.0644	0.38327	-2.40920276	6.2806
Nn1cnoc1=N	2.5284	0.36898	-1.671873908	6.1794
CC(F)C(O)=O	3.1756	0.43207	-1.75162158	5.9529
CCC(=C)C#C	0.552	0.36802	-2.293751519	5.6997
CCC(=CF)C#N	2.9971	0.3781	-2.164760686	6.4748
FC1=CN=CNC1	3.8637	0.32476	-1.968701694	4.686
COCC(=C)C=C	1.1709	0.35568	-2.684281677	5.9354
CNC(NN)=NN	2.0706	0.36818	-2.201989583	6.1038
N=CNC(=N)C=O	3.2682	0.33434	-1.930984496	3.8403
NC(=O)C1CC1	4.0618	0.40578	-2.077875749	5.7588
CCC1CC1NC	0.8556	0.41692	-3.0251553	6.7556
CC=C(C)CN	1.0715	0.40691	-2.573106197	6.5724
C=C1C=NN=C1	5.3639	0.31806	-1.697015437	3.6512
CC(C)(O)C=CF	2.9095	0.41884	-2.476055933	7.3045
COCOC=CF	2.2104	0.40945	-2.137189843	6.9928
CC1(O)CC(=O)C1	3.4321	0.36958	-2.419056451	4.2975
CC(C)(C)OC=C	2.0145	0.39863	-2.92745995	6.8668
CCC(=O)NC=N	1.0214	0.39046	-2.364542074	5.4032
OCCC(=C)C=C	1.4998	0.35175	-2.698940201	5.8319
CCOC=CCC	0.9531	0.40336	-2.925215165	6.9749
O=C1C2COC1C2	2.9089	0.35511	-2.17026801	4.2288
CC(=O)C(F)F	1.2425	0.37556	-1.582635173	4.292
NC(=O)C=NO	4.0491	0.35239	-1.542498608	4.7254
COC(=O)C1CC1	1.7053	0.43441	-2.428400904	6.102
NC(=N)NNC=O	3.9001	0.39198	-1.942340741	5.7721
NC(CF)CC=C	1.458	0.40454	-2.582612261	7.153
CC1NC(=N)C=C1	3.9448	0.3474	-2.436209574	5.4203
CN(O)C(N)=N	3.0482	0.39518	-1.837634088	6.4797
CNCC(=C)CO	3.0377	0.39674	-2.7176721	6.3004
CC(F)=CCC#N	4.3768	0.41677	-2.169542247	7.4095
NN1CC=CC1=N	4.4243	0.33189	-2.193396997	5.0736
NC(=N)C(F)CF	3.7238	0.40069	-1.957452648	6.5543
CNN(C)C=N	2.775	0.382	-2.142554264	6.4575
CN(CCF)N=C	0.9306	0.34791	-2.345945868	5.7398
Cc1cnoc1F	3.2799	0.38655	-1.837046482	6.4138
CC1(CCC1)C#C	0.8136	0.45208	-2.75733913	6.6125
COC1C(N)C1F	2.248	0.4204	-2.239845234	6.7284
C1C=CC2NC12	1.7708	0.38434	-2.122199	6.0013
ON1C=CCN=C1	2.586	0.3619	-2.055976097	5.1399
CC(C)(C)N	1.2205	0.41578	-2.339001498	6.7119
CC1CC(O)CO1	1.591	0.43289	-2.636603304	7.6166
CC(C)C(=O)C#N	3.883	0.35738	-2.321332468	4.0476
O=CC(=O)C#N	2.8597	0.30232	-1.307193131	2.7934
COCC(C)CO	3.177	0.44536	-2.834227825	7.8422
FC(=C)C1CCC1	1.4972	0.41594	-2.558045079	7.3025
O=C1NOCO1	3.6736	0.41614	-1.422127265	6.6883
C1NCC1C2CO2	3.0761	0.40769	-2.465118883	6.3853
C1CC1C2CO2	1.8133	0.47924	-2.207888961	8.4028
ON=COC=CF	0.9961	0.37157	-1.686451057	6.1742
CC(CN)C=C	1.2628	0.40517	-2.567271022	6.7014
CCCOCCO	2.3512	0.45903	-2.835813041	7.8408
C1NC2CNC1C2	2.4289	0.39644	-2.63074755	6.3767
CC(CC=C)=CF	1.479	0.39606	-2.557515643	6.7758
CC12CCC(C1)C2	0.0763	0.48001	-3.028020898	8.7925
OC(=O)CC1CC1	1.5025	0.43385	-2.439913358	6.0151
FC(=C)CC#N	4.2884	0.42202	-1.692472267	7.4758
N=CN(C=O)C=O	2.2098	0.37648	-1.84076094	4.7208
CC1CCC(=C)C1	0.6973	0.40245	-3.041129372	6.8317
FCC=CCF	0	0.4238	-1.858559111	7.5166
C=NN=COC=O	1.3186	0.34876	-1.778164652	4.2838
NNC(=O)NO	4.9654	0.38616	-1.527301742	6.7857
CC(=C)C=CC#N	4.956	0.32717	-2.396668263	5.3132
CC=NOC=NN	2.6276	0.34263	-2.043705225	5.8014
FCC(=C)OC=C	1.4046	0.38725	-2.235383376	6.3319
C=CC(=N)NC=O	4.9517	0.34653	-2.129037236	4.8081
OC1C=CCC1F	3.1424	0.41469	-2.266587013	6.6934
FC1CCC(=C)C1	1.5725	0.40268	-2.586605865	6.8418
CN(C)CCC=C	0.7046	0.38045	-3.017731483	6.6036
FC1(CC1)C2CC2	1.7549	0.47082	-2.541818283	8.4463
O=C1C2CC1C=C2	2.5735	0.3951	-2.259884568	5.1035
O=C1CCC=CN1	3.287	0.35844	-2.355673988	5.4009
CCCC(=O)C#C	2.8542	0.36406	-2.469230057	4.1426
CCN=CNC=N	1.8018	0.3668	-2.439115926	5.5617
OCC(C=C)C=C	1.7349	0.40201	-2.689344829	6.8744
ON=CNOC=O	1.5056	0.37048	-1.627007143	6.0115
O=C1CC2CC2O1	4.551	0.42536	-2.219716427	5.8848
C1CN2CC=CC12	1.1794	0.38307	-2.589391904	5.7321
CN1CC1C(N)=N	4.0484	0.40205	-2.416999307	6.3267
O=CC1OC1C#C	2.2952	0.36283	-1.902102687	4.1804
CN=C(NO)C#C	2.3828	0.35899	-1.995811033	5.0715
Nc1coc(=O)[nH]1	6.0013	0.37281	-1.851037089	6.0002
C=CC(C=C)C#C	0.4882	0.4022	-2.517906632	6.5853
NCC1C(N)C1O	2.2789	0.40392	-2.509269909	6.5527
CC1CC1(C)CF	1.7725	0.46728	-2.783281022	8.4211
CC(=O)C(O)CO	1.6846	0.37049	-2.333659659	4.4657
CC1=CCCC1N	1.1157	0.40276	-2.842096662	6.532
Nc1nnc(N)o1	3.8985	0.3728	-1.73919993	6.3233
FC1CCOCC1	1.3255	0.44949	-2.499203904	7.8433
CC#CC1CN1	2.0395	0.41964	-2.079463542	6.2504
CC1C(O)CC1O	2.5552	0.44174	-2.617716753	7.4173
NC1CCCOC1	2.2674	0.41721	-2.747714033	6.8062
CN=C(N)CC=O	0.7605	0.34535	-2.33789557	4.3978
OC(=O)C1CCC1	1.6806	0.42992	-2.444459816	5.9181
NN=CC(F)C=C	3.1322	0.3626	-2.134566143	5.8965
COCC#CCO	2.0904	0.43431	-2.343047049	6.4601
CC(CO)=CCO	0.6413	0.402	-2.612713025	6.6217
Oc1ncoc1F	1.558	0.35769	-1.557436016	5.7146
CCCOC=NN	1.3193	0.3738	-2.509741785	6.0557
Nn1nccc1F	0.5316	0.4002	-1.7440688	6.8163
COC=NNC=N	3.9684	0.35252	-2.091827594	5.666
CC1C(F)C1(C)N	2.3787	0.41058	-2.57441388	6.6035
FCC(=C)C(F)=C	1.3239	0.35568	-2.101540904	5.7867
CC#CC(N)CN	2.4779	0.40652	-2.591990182	6.5422
Cc1coc(F)c1	1.9951	0.38555	-2.066120988	6.4282
O=CC1NC1C#N	3.1369	0.37218	-1.872991345	4.3109
C1C2NC1C3CC23	1.3657	0.42976	-2.551701742	6.9714
COC=CC=CC	0.9999	0.34099	-2.697765864	5.6885
CC12CNCC1C2	1.5364	0.41222	-2.816962185	6.555
C=C1C=CC=C1	0.5502	0.30354	-2.119361817	3.5953
COC(CF)CF	1.9709	0.46691	-2.229813907	8.0039
NN=CNOC=O	1.4406	0.3555	-1.752459204	5.6439
C1C2OC3CC3C12	1.5323	0.43685	-2.456767794	7.534
NNC(=N)C=C	4.4403	0.35594	-1.931347499	5.449
CON=CNC=N	2.4489	0.34429	-2.072721187	5.5018
CC(=CN)C=NN	2.034	0.29521	-2.404018321	4.6182
CC(F)CC=CF	2.7969	0.42075	-2.33637564	7.4561
CC(C=O)C#N	5.4943	0.3823	-1.849225895	4.3963
CCc1nnon1	2.9043	0.39736	-1.861166165	5.6311
C1CCC1	0	0.50071	-1.829861194	9.0524
CC(N)C=CF	2.3915	0.41186	-2.113027249	6.6561
FC1(F)C=NN=C1	2.0176	0.34761	-1.471434345	4.1099
CN1CC(F)C1=O	4.5929	0.38828	-2.082894063	5.7241
C=C1C=CCC1=O	2.9482	0.3207	-2.301975676	3.7234
CCC=CC(C)N	1.2396	0.40181	-3.040812103	6.4732
CC1C(N)C1(C)F	2.278	0.40156	-2.578270357	6.5449
CNC(=O)C=CN	4.242	0.33549	-2.359982414	5.3436
NCC1CON=C1	4.7774	0.38523	-2.280892636	6.1764
CC(=C)NC=O	3.372	0.36467	-2.079496139	5.4603
OCC(=C)CC=O	4.5273	0.37021	-2.400931953	4.3216
NC(=O)C=CCO	2.768	0.36422	-2.242002433	4.9446
ON=C(C=C)C=O	2.7842	0.32276	-1.947854033	3.8341
ON=C1CNN=C1	1.8826	0.30287	-1.848593995	4.5152
CC1COC=CC1	1.3191	0.39635	-2.727947155	6.6378
CCC1CCC1F	1.8355	0.48836	-2.791086916	8.8995
CC(=O)CNC=O	2.7766	0.38932	-2.26119111	4.7403
N#CC1CC1	4.3788	0.46859	-1.672967019	7.2948
CC(C)C(C)C=C	0.381	0.42162	-3.242152745	7.404
N#CC1COC1	2.8587	0.44047	-1.818423852	7.2938
CC(C=O)C(C)=O	4.3032	0.37235	-2.433786379	4.377
FC1C(F)C1C=O	1.1825	0.37441	-1.789003477	4.3499
CNCC(C)C	0.9822	0.41047	-2.792765308	6.4866
COC(C#N)C#N	4.5754	0.42995	-1.869442161	6.9328
FCC=CCC=C	1.7593	0.4003	-2.550928622	6.8415
NC(=N)C=CC=C	3.2016	0.32287	-2.41263624	5.2514
CNn1cnnn1	5.3721	0.3945	-1.769096299	5.8213
C1CC2CCC2C1	0.1544	0.47166	-3.032490118	8.482
COC(C)=CC=O	4.2444	0.34726	-2.411937887	4.1058
CCC(C)=NNC	1.8622	0.36486	-2.823129553	5.8533
COC(=C)C(C)N	1.3374	0.41048	-2.721376853	6.8232
COCCN	0.8919	0.43217	-2.003636766	6.9063
OCCC1CC1O	2.833	0.43348	-2.604435723	7.4877
CN1CCNC1=O	4.2338	0.41665	-2.380934102	6.879
COc1ccoc1	0.9609	0.37683	-2.190871285	6.1001
NC(=CC#N)C#C	5.135	0.31143	-1.950258278	4.9033
CC(C)(C)CCF	2.0417	0.49106	-3.01975011	9.1719
COCC1(C)CC1	1.0228	0.45283	-2.908664682	7.6545
CCC(=O)CO	3.1598	0.39462	-2.179696242	4.8374
CCC(C)=NO	0.7996	0.40624	-2.238989814	6.3047
O=C1ONC=NO1	5.7395	0.37255	-1.423287932	5.5181
Cc1coc(C)c1	0.7108	0.37979	-2.529918218	6.2114
CCC=CC#CC	0.2709	0.35702	-2.772098173	5.548
FCC1=NNCC1	1.9859	0.36272	-2.165606267	5.6764
NN=CN1CCC1	2.701	0.3461	-2.382345981	5.5164
NN=CNC(N)=O	3.2366	0.34706	-1.954550199	5.7165
CNC(C=C)C#C	0.6475	0.39696	-2.539736676	6.2925
C=CC#CCC=O	2.5655	0.34884	-2.238843483	4.3317
C1OCC2CC12	1.691	0.45683	-2.238545657	7.9623
CCCC(O)C=O	2.4459	0.38437	-2.64040034	4.5636
CC(C)(N)C(O)=O	2.1511	0.39554	-2.477738944	5.9861
NCC1CNC1=O	3.923	0.38938	-2.34482454	5.9878
NNC(=O)ON=C	3.0372	0.38689	-1.771901223	5.9283
Nc1ccc(O)o1	1.0652	0.36987	-2.015908332	6.0341
O=C1COC=CN1	3.1715	0.34437	-2.026414507	5.1916
NNC(=N)CC=C	4.3582	0.37965	-2.401243324	6.3974
OC1CC2NC2C1	1.5998	0.43046	-2.511356101	7.0427
CC1(C)CC1(C)O	1.3806	0.43455	-2.927252693	7.3513
CCC(F)CC=C	1.7225	0.42517	-2.790374617	7.4951
FC1C2COC1C2	1.3443	0.45667	-2.237450028	7.6509
N=CNN=CC#C	0.9392	0.31748	-1.926532717	4.9799
C=CC(=C)CC#C	0.5485	0.35533	-2.529033365	5.9043
CN(C)C=NC=O	5.3599	0.33913	-2.342630119	4.4414
CCC(=C)C(O)=O	1.6525	0.37569	-2.449841368	5.1483
FCC(F)C(F)=C	1.6656	0.42568	-1.874973705	7.5787
COC(=O)C(F)=C	0.6373	0.37166	-1.973456513	5.2405
CNNC(C)=O	2.6904	0.39211	-2.076168051	5.8949
C#CC1CCOC1	1.0798	0.44291	-2.459184013	6.6929
CCc1conn1	3.803	0.37796	-2.08443301	5.7322
CC(F)(CF)C=O	2.4366	0.37691	-2.038474999	4.2538
CC(OC=C)=CF	1.8586	0.38703	-2.23376065	6.4229
CC1CC(CO)N1	2.603	0.41656	-2.721690798	6.7898
COC(C)CF	2.4382	0.45516	-2.22130074	7.9177
COC(=C)NC=N	3.9542	0.36874	-2.311872635	5.906
CC(C#N)C#N	4.33	0.48375	-1.742589247	7.6644
C1CN=CNO1	1.4323	0.37292	-1.80446672	5.5484
NCC#CC1CN1	2.4171	0.40496	-2.33804443	6.313
N=c1nc[nH]o1	4.916	0.34036	-1.414559127	5.3819
NCC=CCO	2.0199	0.39696	-2.253260302	6.3389
NC1(CO)COC1	2.8371	0.4221	-2.399424378	6.8531
FCC(F)(F)C=O	1.0792	0.36956	-1.58154807	4.0929
OCC#CC1CN1	2.2658	0.40111	-2.224585799	6.1995
Oc1cnc[nH]1	3.0354	0.38302	-1.671959844	6.0755
O=c1nncco1	5.3397	0.29157	-1.564206583	2.4603
CCC(=N)NO	3.6535	0.38488	-2.036303756	6.368
Nc1c[nH]c(O)c1	1.1196	0.35189	-2.13291252	5.6824
CCC(F)=CC#C	1.9706	0.36179	-2.313428395	5.7619
NC1CC1O	1.28	0.42155	-1.776073021	6.7361
CC(N)C(F)CO	0.7802	0.42837	-2.504284523	6.9792
NN1CC(=O)N=C1	6.7629	0.34299	-1.915139301	4.412
CC1=CCC(=O)C1	3.0953	0.37612	-2.532583102	4.3497
CNC(C)C(F)=C	0.7677	0.39484	-2.580611321	6.4236
CC1CC1C(O)=O	1.7151	0.43442	-2.447120145	6.0805
COC1=CCOC1	1.6976	0.3914	-2.386573807	6.5818
CC1=CC=NC1=O	4.6193	0.30748	-2.104129863	2.9613
COC1CC1(C)N	1.7052	0.39618	-2.704317312	6.3738
CC(F)C(C)=O	4.1179	0.38183	-2.033460859	4.4487
CC#CCCC=O	2.849	0.37028	-2.474734507	4.4136
CC(CN)C=NO	1.323	0.39124	-2.495158976	6.1661
CC1OC1(C)CF	0.9332	0.47314	-2.468820126	8.3126
COC=CC	1.3825	0.39339	-1.980194039	6.6752
CC=C(C)C(N)=O	3.8468	0.36504	-2.55983525	5.1435
CC1=CC=C(F)C1	1.6188	0.34055	-2.363647268	4.9372
NCC(CF)C#C	3.1532	0.43093	-2.326772788	6.7348
CN(O)C(=O)C=C	3.1064	0.34609	-2.174660831	4.7589
CCC1OCC1O	0.6868	0.44317	-2.609493246	7.5619
CC1NC1C	1.7473	0.43526	-2.093279695	7.2665
CNCC=C(C)F	2.3332	0.39799	-2.579545939	6.4113
NN=CCC(N)=O	2.4561	0.37051	-2.136621163	5.8311
OCC(=O)C=NO	3.5666	0.33885	-1.869745124	4.1398
CCCC(C)=CF	1.7697	0.41636	-2.79085308	7.372
CCCC(N)C#C	1.6865	0.41967	-2.784021612	6.5599
NC1CC1N	0.972	0.41525	-1.886027567	6.7415
O=CCC(=O)C#C	4.054	0.33966	-1.938369957	4.1124
N#CC1=NOCC1	5.072	0.34706	-1.856858307	5.5063
C=CC1CC(=O)C1	2.8221	0.36868	-2.493834144	4.3489
CCn1ccnn1	4.773	0.39979	-2.218900174	5.9512
OCCC1(F)CC1	1.3476	0.4584	-2.465418405	7.5416
Fc1ncco1	2.4207	0.39931	-1.404470605	6.7797
C=Nn1cnnc1	5.6031	0.34643	-1.76814227	5.0617
CC(C)CC=C	0.3947	0.42296	-2.774067668	7.4446
Fc1nnc(F)o1	2.447	0.41772	-1.194558049	7.0771
CNCCC#C	1.2258	0.41485	-2.306737901	6.5468
C=CCN1CC1	1.1082	0.40112	-2.312704593	6.6335
CC1COC1C=O	2.8851	0.36093	-2.393660146	4.1338
CCC(CC)=CF	1.6453	0.41135	-2.790717267	7.3052
CC1NC1(C)C	1.822	0.42158	-2.564639582	7.233
C1CC=CC=NN1	2.3149	0.31368	-2.392581214	4.4374
CNNC(=O)NN	3.819	0.42553	-2.126683451	6.988
OCC(CF)C=O	2.6679	0.37629	-2.17503413	4.2686
CC=CC=C(C)C	0.2648	0.34204	-3.024568164	5.6414
CC(CO)C=NN	3.0308	0.38836	-2.513815401	5.9885
ONC=N	3.0984	0.40094	-1.084970779	6.2026
Nc1cccnn1	4.3817	0.32184	-2.018680758	3.8133
O=C1NN=CC1=O	3.3516	0.27094	-1.591043794	2.2348
CCN(C)CC	0.5007	0.40631	-2.784230275	6.7229
Nn1cnnn1	5.0676	0.40137	-1.308072983	5.9043
CC(=C)OC(C)=O	1.7738	0.40285	-2.438663803	5.9025
NN1CCN=C1	3.5727	0.37861	-1.943133646	6.031
CC(CO)C1CC1	1.8781	0.45719	-2.922415628	7.7742
OCC1=CCNC1	2.8119	0.37918	-2.509545021	5.9309
O=Cn1nccn1	3.3914	0.36604	-1.704920842	4.8572
O=c1[nH]nn[nH]1	0.5424	0.37823	-1.25521332	5.9838
FC1=CC2NC2C1	0.8162	0.38651	-2.138605188	6.1928
Oc1n[nH]cc1F	3.0071	0.38189	-1.664742889	6.3276
FC1C2CC=CC12	1.736	0.39627	-2.342205454	6.4446
CN(C=O)C(C)=C	3.0004	0.36105	-2.540802154	5.4624
NCC1CC1C#C	1.7297	0.42876	-2.54845567	6.3278
COC1C(N)C1N	1.3821	0.40126	-2.494956324	6.6524
C#C	0	0.48889	-0.638072498	6.8141
CC1=NOCOC1	3.0689	0.39332	-2.169139909	5.7193
NC1(COC1)C#C	1.514	0.42453	-2.226100912	6.5791
CC(=C)C(=C)CO	1.9097	0.36352	-2.697211635	5.8167
NC(=N)OC=O	2.0178	0.37132	-1.584447449	5.803
C1NN=CC2CC12	2.3014	0.35933	-2.384616854	5.3542
CC1(C)C=CC=C1	0.4138	0.34699	-2.814292473	5.0659
CC#CC(C)C=O	3.129	0.36659	-2.472869157	4.3221
CCNN=CCF	2.4221	0.3552	-2.360178867	5.7322
CC1(CF)CC1N	2.2547	0.40663	-2.575200601	6.5823
CC(C)C(=C)C=C	0.2999	0.35404	-3.015184029	5.8683
OCCC(F)=C	1.453	0.42296	-2.007407989	7.517
O=CN1CCN=C1	3.941	0.36288	-2.14088419	5.2124
CC1C(N)C1O	1.2822	0.4086	-2.247070966	6.6006
ON=c1ocno1	2.1531	0.36464	-1.408389074	5.7308
C=CC1CC=CO1	1.1438	0.36766	-2.486690562	5.939
N=CNC(=N)C#C	0.9004	0.35359	-1.958697559	5.3997
NCCC(N)C#C	1.8998	0.41156	-2.577397759	6.5602
COC(CO)=CC	2.4392	0.40458	-2.60801168	6.9217
NCCNCCF	0.7956	0.41561	-2.599944689	6.7252
NN=CC(=C)CO	3.0776	0.32445	-2.286450549	5.3471
CC1NC1CO	2.6297	0.429	-2.244101382	7.2763
O=c1nccn[nH]1	4.3589	0.31844	-1.717246221	3.684
CCC(=O)N(C)N	2.6734	0.39629	-2.543436796	5.8865
OC1C=CC2CC12	1.3133	0.39633	-2.486090426	6.3678
CCC=C(C)C	0.2601	0.40806	-2.778781008	7.1165
FC1CC1C#C	1.249	0.44383	-1.823422773	6.366
CNN=COC=C	1.7225	0.34574	-2.267553268	5.4572
Oc1cnno1	4.7249	0.37115	-1.302630992	5.9561
CN(NC=O)C=O	2.0408	0.38306	-2.031946755	5.6307
COC(C=C)C#N	3.3471	0.41962	-2.279377424	6.9578
CC1CCCC1=O	3.0429	0.37055	-2.759148457	4.3266
CC(F)(F)C(N)=N	2.3694	0.40295	-1.976006058	6.165
CCC(O)CN	2.9876	0.43219	-2.494534829	6.9756
Oc1cc(F)no1	4.8123	0.39242	-1.52950939	6.7485
CC1(N)CCC1O	2.461	0.42477	-2.735052881	6.9473
C1CC2(CN2)CO1	2.708	0.43518	-2.495324737	7.2167
CC(F)=CCC=O	3.2393	0.36158	-2.27116257	4.2922
CC(F)=CC=NO	1.7796	0.33737	-2.026748331	5.6717
ON=C(CF)C=O	3.4157	0.33862	-1.716240101	3.8464
C=CCCN1CC1	1.03	0.40281	-2.782374827	7.4312
COc1nnno1	4.8897	0.39007	-1.551133224	6.1844
C1CCC2(C1)CN2	1.7477	0.43072	-2.821611381	7.1707
CCc1c[nH]nn1	4.213	0.39141	-2.224073937	5.8963
OCC=CC(F)=C	2.7632	0.34917	-2.24688329	5.8061
OC1COC=C1	2.0013	0.38648	-1.936227119	6.3602
CC1(CN1)C2CO2	2.5409	0.4364	-2.470889162	7.3839
CC1NC1CC=C	1.6433	0.40909	-2.796530399	7.2777
CC1OCC1(F)F	0.5062	0.47545	-2.024849277	7.7008
CC(C)(F)C(N)=N	3.7675	0.41203	-2.422759741	6.3832
C=CCC=CC#N	4.6788	0.37047	-2.385440661	6.1475
CON=CC#C	0.475	0.34274	-1.729456592	5.3421
CC(O)C=CCN	1.6936	0.39839	-2.725865998	6.3858
NCC=CC(F)=C	2.6957	0.34884	-2.359918078	5.743
NC(=N)COC=C	2.6917	0.40273	-2.317419105	6.5399
CC#CC#CC=C	0.695	0.3271	-2.296081571	4.3384
CCCCOC=O	2.0288	0.43367	-2.658121522	5.9525
C=C1CC2CC1O2	1.8124	0.41406	-2.465956543	6.5968
FC1CC1C2CN2	1.8331	0.43097	-2.326376836	7.2168
CC1CCN1C=O	4.2629	0.3903	-2.535653385	5.5701
CC(C)C=O	2.9338	0.37837	-2.013561681	4.3135
CNC1(C)COC1	2.1661	0.40706	-2.705109801	6.516
CCC1(C)CC1N	1.3532	0.40296	-3.030889168	6.5244
CC(=C)C=NO	0.5289	0.33871	-2.001365824	5.417
CC(C)CC#C	0.8022	0.45289	-2.524190025	6.7094
FCCC1CCO1	2.6389	0.4517	-2.463931594	7.5142
CC1NN=CC=C1	2.1079	0.30977	-2.396229437	4.1847
CCC=CCOC	1.0734	0.41317	-2.912832777	7.0279
FCC1COC1=O	4.8766	0.42626	-1.976015803	5.9505
On1nnoc1=O	3.0125	0.39135	-1.211472237	5.9417
NN=CNCCO	3.4168	0.3776	-2.314836577	5.5928
CCC1(CN)CO1	1.822	0.43317	-2.717387662	6.8734
CC(NO)=NO	1.0347	0.37351	-1.673102938	5.7977
NC1C2CCNC12	1.0696	0.38477	-2.611753413	5.9523
CCC(CF)OC	1.3392	0.45408	-2.690405755	7.9371
CC#CC(=C)C=C	0.7209	0.33563	-2.541648545	5.4027
CC1=CCC2NC12	1.737	0.38691	-2.597092818	6.1477
CC(CC=O)C#N	3.0596	0.38401	-2.325193363	4.4261
OCCC1COC1	3.6533	0.42143	-2.599497878	7.3742
CNC(C)C(C)N	2.0276	0.38857	-3.06027434	6.6207
CC1=CCC=C1F	1.5891	0.35562	-2.366649048	5.3459
COC1(CO)CC1	2.2076	0.45274	-2.594326501	7.7726
C#Cc1cnoc1	2.4454	0.36372	-1.808916078	5.8671
Fc1ccon1	3.4664	0.40524	-1.364046476	6.9087
FC(=C)C1COC1	2.3005	0.41437	-2.232483617	7.2249
OC1CC1C(F)=C	2.4126	0.41132	-2.237618015	7.123
CCOC=O	2.0161	0.4336	-1.721110836	5.951
CC1(CO)CCC1	1.5713	0.44714	-2.926430055	7.4692
Cc1ncoc1O	2.2531	0.37218	-2.025063736	5.9685
CNC1CC1	0.8941	0.41174	-2.081268299	6.5093
CN(N)C(=O)CO	5.545	0.39815	-2.231377159	6.2054
OC(=O)C(F)C=C	3.0284	0.40755	-1.982222377	5.8827
NC1CCC1CF	2.914	0.4225	-2.581317776	6.7302
CNN=C(C)C#N	6.2337	0.32283	-2.194917762	5.3686
CC(=C)CC(C)=C	0.1462	0.40189	-3.017856251	6.9405
CCC(F)=CC=O	4.3011	0.34772	-2.274822399	3.8697
CC1OC(=O)C1C	4.5524	0.42451	-2.446440428	5.9586
CC(OC=C)C=C	0.9237	0.38734	-2.689188013	6.6817
OC1(CF)CC1	1.5856	0.45616	-1.996022194	7.7311
O=Cc1ccco1	4.1349	0.33068	-2.000549341	3.9684
CCC(C)(C)C=O	2.8146	0.37719	-2.953038628	4.3435
CC1=CCC(O)C1	1.8245	0.41385	-2.733179831	7.0129
CC1NC1CF	1.9652	0.44386	-2.104033319	7.3845
N=C1NCCCN1	3.8922	0.38099	-2.46582651	6.3117
NCC1CCNC1	1.6786	0.40652	-2.850189673	6.5146
CC1NC1C=NN	0.4239	0.36213	-2.381144291	5.9267
CC=CC(C)(C)O	1.4937	0.41697	-2.937270145	7.251
COC(=O)CCO	0.8976	0.43685	-2.348075473	6.0712
FCC(F)=C(F)F	1.8865	0.40982	-1.412259935	7.4124
CC1=C(C)OCO1	1.1008	0.38164	-2.410179351	6.1229
FCC1CN=CN1	1.1987	0.38861	-2.191853122	6.2263
COC1=CCNC1	1.9186	0.38946	-2.499543059	6.3502
O=c1cccco1	4.7089	0.32422	-2.019867255	4.6765
FC(=C)CC=C	1.3729	0.40832	-2.088845039	7.0233
CC1CC=C(F)C1	1.7147	0.41755	-2.588073545	7.2118
CC=COCC#N	4.4466	0.39504	-2.288748418	6.6632
O=C1CN=CNO1	3.6922	0.36937	-1.779348955	5.534
C1NC=NCC=C1	2.823	0.37039	-2.406813309	5.8685
C=CC(=C)CC=O	2.6505	0.34539	-2.490629095	4.3034
CN(C)NC=O	4.5419	0.40103	-2.05910336	5.7574
N=CNNCC#N	6.0662	0.39419	-1.99546497	6.4302
Cn1onnc1=O	4.3269	0.34463	-1.536911475	4.6672
FCC1(F)CC1	0.2888	0.49464	-1.852017328	8.3131
O=C1OCOC=C1	4.1558	0.36243	-1.917396053	5.1383
